sid,peak_mjd,peak_mag,first_det_mjd,last_det_mjd,rise_time_days,fade_time_days,ra,dec,distance_Mpc
13781,61083.37455,22.113,61083.37455,61116.28657,34.61031,67.52233,354.88496,-0.35308,985.93
13802,61956.95609,16.550,61956.95609,62015.98373,12.45030,71.47795,41.25397,0.14541,123.45
13833,61662.32524,19.760,61662.32524,61685.30461,2.04674,25.02612,302.42566,-0.01080,841.67
13838,61524.41310,19.202,61524.41310,61590.40332,29.12742,95.11764,182.16926,-0.10136,510.97
13843,61230.34684,21.657,61230.34684,61230.43911,82.59607,82.68835,219.94841,-0.29586,614.86
13887,61099.40047,22.419,61099.40047,61116.34770,82.92367,99.87089,323.96222,-0.37200,900.90
14005,61898.27601,19.210,61898.27601,61990.08893,6.59580,98.40873,299.76547,0.11622,834.36
14139,61316.37992,21.642,61316.37992,61316.38929,89.22664,89.23601,285.31696,-0.25068,794.62
14140,61900.41870,20.696,61900.41870,61900.42811,33.66492,33.67433,182.24393,0.10248,511.17
14213,62504.32007,20.369,62504.32007,62504.32275,96.10424,96.10692,96.46489,0.41033,275.28
14262,61772.36330,20.696,61772.36330,61811.33723,58.22158,97.19552,72.90216,0.01870,210.48
14266,61578.28030,20.220,61578.28030,61652.99030,18.02233,92.73233,299.63834,-0.06564,834.01
14267,62189.19357,19.727,62189.19357,62199.18134,5.92451,15.91228,304.08604,0.27931,846.24
14272,61099.40047,21.686,61099.40047,61125.37160,73.66444,99.63557,317.67300,-0.36656,883.60
14327,61237.42989,16.526,61237.42989,61237.43316,56.78052,56.78379,64.36183,-0.27707,187.00
14358,61980.42672,21.811,61980.42672,61980.43303,35.82032,35.82664,45.43155,0.14546,134.94
14388,61944.43358,17.122,61944.43358,62016.34275,21.58911,93.49828,120.23735,0.13342,340.65
14446,61776.07794,20.435,61776.07794,61812.11063,54.51019,90.54287,253.36011,0.02277,706.74
14483,61849.40773,22.625,61849.40773,61872.30027,53.16398,76.05652,98.58050,0.06372,281.10
14535,61999.42018,17.667,61999.42018,62016.34319,8.60464,25.52764,220.82680,0.17110,617.27
14561,62422.38176,19.417,62422.38176,62445.35749,15.98412,38.95985,334.79764,0.40925,930.69
14570,62333.43871,21.544,62333.43871,62339.42637,69.75229,75.73995,352.66141,0.32546,979.82
14597,61028.03322,17.353,61028.03322,61028.04262,18.31320,18.32260,99.70866,-0.37597,284.20
14692,62269.11115,20.208,62269.11115,62314.10599,44.43959,89.43444,261.38130,0.30298,728.80
14749,61429.15421,22.148,61429.15421,61458.11599,59.64019,88.60197,322.27358,-0.17091,896.25
14757,61327.00234,21.831,61327.00234,61335.00886,7.05473,15.06125,319.34333,-0.19854,888.19
14765,61613.41552,22.795,61613.41552,61613.41596,95.39808,95.39853,289.28397,-0.08885,805.53
14919,61476.35965,18.726,61476.35965,61484.37191,91.67211,99.68437,168.08682,-0.16248,472.24
14973,61071.20117,20.597,61071.20117,61081.12338,9.08537,19.00758,302.87525,-0.34529,842.91
15277,61500.18515,21.886,61500.18515,61511.11417,6.65798,17.58700,285.93637,-0.10233,796.33
15351,61584.43107,19.606,61584.43107,61669.34560,12.57140,97.48594,208.41397,-0.05927,583.14
15357,61315.98827,18.489,61315.98827,61315.99454,39.73138,39.73765,110.85854,-0.22301,314.86
15375,61337.99645,22.753,61338.00637,61342.03686,36.75827,40.78875,118.81071,-0.20900,336.73
15379,61511.30762,19.744,61511.30762,61539.20257,64.14162,92.03658,312.28598,-0.12789,868.79
15400,60992.00995,18.884,60992.00995,60992.01929,85.68131,85.69065,105.35152,-0.43765,299.72
15442,61327.29493,22.049,61327.29493,61333.20816,7.71572,13.62895,252.09773,-0.19874,703.27
15469,61776.07705,17.216,61776.07705,61786.29921,74.89278,85.11494,64.86637,0.01160,188.38
15501,61174.42808,21.481,61174.42808,61216.29722,34.22043,76.08957,344.48726,-0.30018,957.34
15552,61514.00054,17.288,61514.00054,61514.00099,0.41462,0.41506,215.74055,-0.09129,603.29
15585,61171.43292,21.982,61171.43292,61171.43337,5.80719,5.80764,225.02196,-0.28564,628.81
15587,61440.29191,20.168,61440.29191,61493.04109,28.76995,81.51913,103.25327,-0.14761,293.95
15614,61230.34363,21.354,61230.34363,61230.43225,56.08480,56.17341,219.85821,-0.28071,614.61
15649,61511.30762,21.250,61511.30762,61539.20302,34.77421,62.66962,60.96644,-0.11169,177.66
15729,61028.03322,21.066,61028.03636,61028.04262,39.44141,39.44767,357.36097,-0.38844,992.74
15739,61401.20605,22.322,61401.20605,61401.20650,94.82965,94.83010,177.82921,-0.20613,499.03
15885,61277.41248,20.817,61277.41248,61294.38858,64.10616,81.08226,221.18912,-0.25852,618.27
15890,61120.39768,19.438,61120.39768,61120.40700,42.86656,42.87589,124.92632,-0.33633,353.55
15943,61746.18354,20.389,61746.18354,61832.01936,14.15561,99.99144,252.53962,0.02850,704.48
15963,61028.03322,20.456,61028.03322,61028.04262,5.92951,5.93890,351.04079,-0.36869,975.36
16086,61719.03908,20.933,61719.03908,61720.02744,3.69085,4.67921,112.54035,0.01936,319.49
16124,62061.36792,18.063,62061.36792,62130.33939,18.54403,87.51550,222.07455,0.20009,620.71
16125,62118.35012,22.093,62118.35012,62150.34319,20.60076,52.59384,285.48242,0.23089,795.08
16206,61925.95175,18.830,61925.95175,61956.96055,3.60304,34.61184,342.46576,0.13315,951.78
16289,61194.11895,17.306,61194.11895,61212.22572,9.49288,27.59965,180.22797,-0.27481,505.63
16315,61649.41108,20.668,61649.41108,61662.35092,80.90089,93.84073,359.04198,-0.06111,997.37
16524,61315.98779,19.619,61315.98779,61315.99405,36.62043,36.62669,173.56480,-0.22127,487.30
16658,61120.39863,21.524,61120.39863,61124.40166,65.06012,69.06314,225.59408,-0.34924,630.38
16661,61943.95249,19.865,61943.95249,61943.96214,12.83851,12.84816,354.12287,0.13800,983.84
16689,61144.01896,21.763,61144.01896,61144.14439,12.97249,13.09791,260.79568,-0.30544,727.19
16768,61890.97146,17.804,61890.97146,61943.96214,2.80792,55.79861,153.05275,0.11428,430.90
16853,61636.08893,19.220,61636.08893,61655.15603,14.09047,33.15757,225.03123,-0.03178,628.84
16897,61119.99169,19.903,61119.99169,61120.00114,23.36910,23.37855,358.85998,-0.32528,996.86
16928,61512.05983,18.369,61512.05983,61514.00772,9.36918,11.31707,52.23627,-0.09728,153.65
17061,61011.23597,20.483,61011.23597,61046.14745,55.63032,90.54179,51.16157,-0.40805,150.69
17070,61230.34318,18.908,61230.34318,61239.43197,0.70864,9.79742,358.05119,-0.24928,994.64
17093,61985.97493,15.277,61985.97493,62003.97973,7.98051,25.98532,34.83097,0.16397,105.79
17176,62041.01222,19.921,62041.01222,62045.03795,59.07279,63.09851,218.52713,0.16616,610.95
17216,62486.24794,21.877,62486.24794,62503.17096,73.48936,90.41238,114.67893,0.41305,325.37
17299,61216.04066,17.355,61216.04066,61218.98379,5.33342,8.27656,9.29949,-0.26000,35.57
17355,62159.20877,21.789,62159.20877,62205.01954,30.91199,76.72276,359.61278,0.24811,998.94
17416,62116.33159,18.776,62116.33159,62150.34369,63.53769,97.54978,40.60978,0.20566,121.68
17465,62422.36883,18.292,62422.36883,62503.17228,17.61508,98.41853,196.31682,0.40826,549.87
17580,61472.00307,18.544,61472.00307,61472.01242,7.42261,7.43196,69.68381,-0.11828,201.63
17606,61012.30117,21.896,61012.30117,61072.16588,37.66450,97.52922,303.12748,-0.39672,843.60
17716,62312.41187,18.555,62312.41187,62369.29411,39.77036,96.65260,176.31772,0.33064,494.87
17773,61119.99193,16.535,61119.99193,61120.00138,1.17728,1.18673,82.40349,-0.31247,236.61
17849,62523.17917,21.197,62523.17917,62567.01571,51.80117,95.63771,190.25493,0.44839,533.20
17892,61015.31570,21.015,61015.31570,61044.15030,66.69563,95.53024,346.70147,-0.41222,963.43
17893,62422.37719,20.805,62422.37719,62445.35749,51.63004,74.61034,77.15793,0.38805,222.18
17916,62041.02291,16.410,62041.02291,62045.04107,0.40572,4.42388,180.67593,0.19885,506.86
17925,61655.15603,18.725,61655.15603,61682.04019,7.48983,34.37399,149.65818,-0.01771,421.56
18003,61315.98538,17.206,61315.98538,61315.99477,11.96066,11.97005,129.74023,-0.20744,366.79
18033,61044.27815,22.344,61044.27815,61046.24543,8.63600,10.60328,328.08691,-0.36075,912.24
18079,61840.32412,19.069,61840.32412,61895.20698,1.96989,56.85275,355.80422,0.08685,988.46
18094,61016.32058,20.679,61016.32058,61016.32483,47.42950,47.43376,147.01815,-0.40013,414.30
18193,61217.99819,17.371,61217.99819,61218.98335,11.60951,12.59467,141.17649,-0.26244,398.24
18267,61620.40914,18.242,61620.40914,61697.13127,19.25199,95.97412,157.41352,-0.04320,442.89
18284,61985.97493,19.683,61985.97493,62003.98021,19.08103,37.08632,279.84179,0.15781,779.56
18339,61120.39863,21.514,61120.39863,61124.40964,65.18546,69.19647,175.32386,-0.34932,492.14
18350,61001.35524,22.370,61001.35524,61001.35750,84.75089,84.75314,146.27018,-0.43145,412.24
18432,61999.41929,20.570,61999.41929,62016.34319,10.37520,27.29910,195.67676,0.17011,548.11
18552,61001.35795,16.437,61001.35795,61001.35840,80.63695,80.63740,58.20612,-0.42896,170.07
18565,61153.97649,19.481,61153.97649,61181.02437,30.87406,57.92195,216.32989,-0.31001,604.91
18633,61124.40141,16.965,61124.40141,61162.41203,61.31775,99.32836,12.02415,-0.34473,43.07
18681,61377.34588,18.379,61377.34588,61430.24173,33.74560,86.64146,241.04803,-0.18534,672.88
18721,61508.07359,20.015,61508.07359,61560.96977,7.51049,60.40667,285.62013,-0.09845,795.46
18796,61272.41551,20.291,61272.41551,61272.42490,42.40108,42.41046,64.88903,-0.24907,188.44
18813,61577.95127,16.584,61577.95127,61660.40882,13.41529,95.87284,33.61688,-0.06329,102.45
18863,61529.40964,21.448,61529.41011,61529.41240,25.27718,25.27946,307.92822,-0.09649,856.80
18898,61142.41215,22.689,61142.41215,61175.34390,58.39789,91.32964,356.26937,-0.33258,989.74
18913,61216.02014,20.764,61216.02014,61220.98102,13.62948,18.59036,285.91817,-0.26471,796.27
19022,61327.09012,20.838,61327.09012,61341.02621,21.05951,34.99560,237.98642,-0.20632,664.46
19047,61756.25863,22.274,61756.25863,61801.09379,35.20151,80.03667,102.04128,0.02249,290.61
19098,62041.01222,13.637,62041.01222,62045.03795,24.32791,28.35363,11.16504,0.18550,40.70
19106,61120.39887,19.065,61120.39887,61124.40964,40.42146,44.43223,238.14244,-0.33492,664.89
19191,62142.18123,18.366,62142.18123,62195.04428,17.07853,69.94159,189.72484,0.24631,531.74
19231,62041.02558,22.167,62041.02558,62041.03003,13.15863,13.16308,274.79200,0.19173,765.68
19263,61542.34208,16.150,61542.34208,61553.38565,5.79952,16.84309,118.28389,-0.07867,335.28
19368,61648.40877,22.120,61648.40877,61648.41190,8.66093,8.66405,316.18354,-0.02205,879.50
19534,61655.14887,22.323,61655.14887,61682.03974,53.75583,80.64669,338.24646,-0.04307,940.18
19631,61089.01708,19.868,61089.01708,61089.01947,21.42715,21.42954,352.10217,-0.34211,978.28
19647,61899.42631,18.187,61899.42631,61900.42860,90.76092,91.76322,113.19100,0.07054,321.28
19664,61028.04896,19.313,61028.04896,61033.10188,2.75463,7.80756,75.35648,-0.36682,217.23
19705,62333.43871,21.268,62333.43871,62337.42536,64.43369,68.42034,220.68079,0.32853,616.87
19737,61539.20974,22.362,61539.20974,61539.21018,15.85935,15.85979,343.60003,-0.08592,954.90
19740,61104.37617,17.557,61104.37617,61168.26400,21.32311,85.21094,135.62729,-0.33313,382.98
19758,61691.29851,16.482,61691.29851,61701.24172,0.42734,10.37055,252.21909,0.00596,703.60
19865,61468.00721,18.016,61468.00721,61468.01348,10.00688,10.01315,176.38432,-0.12191,495.06
19883,61873.42130,19.552,61873.42130,61876.40631,77.13456,80.11956,175.50058,0.06374,492.63
19894,62199.40187,19.770,62199.40187,62227.36350,39.07771,67.03935,255.98607,0.26625,713.96
20034,61943.95032,19.772,61943.95032,61943.95973,1.89312,1.90253,259.93404,0.14405,724.82
20058,62150.25150,17.706,62150.25150,62159.20877,1.17536,10.13263,240.28387,0.25987,670.78
20068,60992.01019,21.525,60992.01498,60992.01953,40.04661,40.05116,161.85695,-0.41022,455.11
20081,62501.34895,17.886,62501.34895,62555.23351,6.30510,60.18967,228.66054,0.46282,638.82
20096,61437.37734,21.710,61437.37734,61473.19738,59.34436,95.16440,304.92524,-0.16618,848.54
20112,61801.09379,20.620,61801.09379,61841.10156,37.10035,77.10812,127.17832,0.04603,359.74
20135,61718.01071,19.847,61718.01071,61719.04400,5.19043,6.22372,80.74482,0.01798,232.05
20193,61163.04249,19.080,61163.04249,61176.97673,3.12406,17.05830,209.84136,-0.28890,587.06
20219,61745.05434,19.453,61745.05434,61753.06506,3.33120,11.34192,339.53996,0.03382,943.73
20228,61524.41214,19.514,61524.41214,61596.36799,28.01265,99.96850,106.75890,-0.10075,303.59
20246,62269.11962,15.919,62269.11962,62309.98628,1.91753,42.78418,72.34681,0.32749,208.95
20268,61786.31192,16.952,61786.31192,61786.31281,95.12669,95.12758,27.50811,0.00613,85.65
20281,62197.36874,19.984,62197.36874,62199.40454,85.44928,87.48508,192.97798,0.23887,540.69
20295,61406.35317,17.824,61406.35317,61410.31666,86.07155,90.03504,90.50459,-0.19835,258.89
20321,61539.21018,19.024,61539.21018,61625.00397,1.99904,87.79282,312.18004,-0.07830,868.50
20352,61104.39216,17.466,61104.39216,61104.40153,19.08404,19.09340,124.72340,-0.33183,352.99
20389,61223.42145,20.165,61223.42145,61226.41711,96.32892,99.32458,189.44043,-0.30771,530.96
20425,62486.25240,20.018,62486.25240,62503.17806,2.41489,19.34056,233.98657,0.45598,653.46
20469,61524.41262,19.457,61524.41262,61529.41240,78.11591,83.11569,18.90412,-0.12837,61.99
20659,61160.31471,21.902,61160.31471,61182.41631,76.77665,98.87824,243.73559,-0.33285,680.27
20772,61492.40189,20.795,61492.40189,61492.41131,85.99691,86.00633,288.44993,-0.15044,803.24
20791,61089.38826,21.750,61089.38826,61097.37042,87.94798,95.93014,204.15501,-0.38085,571.43
20865,61217.99730,22.544,61217.99730,61218.98245,23.67670,24.66186,97.13581,-0.26930,277.12
20877,61584.43107,21.232,61584.43107,61584.44044,25.05045,25.05982,334.05093,-0.06612,928.64
20921,62422.38354,14.510,62422.38354,62433.36930,57.11621,68.10196,1.84050,0.38481,15.06
21011,61060.03524,18.491,61060.03524,61060.04459,4.79556,4.80491,332.82067,-0.34930,925.26
21072,61016.02674,21.312,61016.02674,61016.03614,64.71714,64.72655,306.88510,-0.41061,853.93
21090,61899.06168,18.476,61899.06168,61922.98066,5.04452,28.96350,322.83869,0.11751,897.81
21132,62501.34895,22.187,62501.34895,62504.33241,9.92012,12.90358,115.54826,0.46061,327.76
21207,61604.31464,22.516,61604.31464,61613.41865,59.74605,68.85006,251.45157,-0.07426,701.49
21278,61064.34687,19.246,61064.34687,61082.36878,70.94060,88.96252,191.36020,-0.38560,536.24
21323,62197.34009,21.270,62197.34009,62212.30860,17.41038,32.37888,66.91352,0.27740,194.01
21373,61277.41248,22.543,61277.41248,61277.41293,99.47746,99.47790,64.10322,-0.27862,186.28
21397,61132.40369,17.604,61132.40369,61227.43440,2.40386,97.43457,112.59883,-0.30604,319.65
21431,61776.07794,20.995,61776.07794,61833.10616,10.87395,67.90216,309.90199,0.04669,862.23
21561,62339.43084,22.228,62339.43084,62339.43128,15.59691,15.59735,296.34442,0.36044,824.95
21764,61772.28667,21.454,61772.28667,61814.08002,7.77939,49.57274,277.89262,0.04631,774.20
21768,61584.43131,21.271,61584.43131,61584.44068,30.03332,30.04269,352.95920,-0.06886,980.64
21880,61946.96044,20.804,61946.96044,61956.96233,16.36669,26.36859,267.22708,0.13771,744.87
21893,62118.35012,17.490,62118.35012,62170.36901,44.09286,96.11176,15.30873,0.21769,52.10
21914,61513.30602,13.153,61513.30602,61606.18905,0.14876,93.03179,48.53485,-0.09152,143.47
21980,60992.34949,20.914,60992.34949,60992.35885,83.21049,83.21985,172.86385,-0.43595,485.38
22004,61793.36788,21.617,61793.36788,61811.31509,69.97643,87.92364,241.84819,0.02377,675.08
22026,61119.99363,21.112,61119.99678,61120.00308,53.91892,53.92522,132.51103,-0.34299,374.41
22046,61990.42279,15.831,61990.42279,62061.35758,1.12780,72.06259,120.35929,0.17025,340.99
22059,61157.97067,20.241,61157.97067,61163.02996,1.85636,6.91565,278.63772,-0.29107,776.25
22083,61197.10878,17.674,61197.10878,61220.98102,0.86850,24.74074,110.00600,-0.26821,312.52
22118,61542.99155,20.909,61542.99155,61542.99379,14.36833,14.37057,297.63064,-0.08302,828.48
22223,61943.95345,13.451,61943.95345,61943.95973,20.64664,20.65292,14.91710,0.13368,51.02
22279,62486.24704,21.456,62486.24704,62523.18498,41.38700,78.32494,353.45138,0.43233,981.99
22295,61012.16054,20.866,61012.16054,61018.23492,67.67406,73.74844,176.52078,-0.41469,495.43
22305,62486.24794,18.200,62486.24794,62503.17096,81.87280,98.79581,120.95143,0.40804,342.62
22371,61956.95609,15.372,61956.95609,61982.97756,0.87599,26.89747,47.51945,0.15182,140.68
22393,61812.36572,16.580,61812.36572,61816.39367,93.70976,97.73771,54.74841,0.02118,160.56
22455,61012.29845,22.275,61012.29845,61031.34602,54.32684,73.37441,309.47307,-0.40664,861.05
22595,61060.04148,18.802,61060.04148,61060.04459,6.65732,6.66044,68.88347,-0.35038,199.43
22785,61162.18567,19.766,61162.18567,61163.21447,1.22148,2.25028,229.50405,-0.28830,641.14
22802,61472.00403,21.196,61472.00403,61472.01338,44.25109,44.26044,126.16095,-0.13862,356.94
22805,61089.01756,17.486,61089.01756,61089.02018,35.83933,35.84194,125.93743,-0.35050,356.33
22853,62312.41052,17.292,62312.41052,62369.29635,41.07846,97.96429,119.70227,0.32988,339.18
22870,61276.41579,21.419,61276.41579,61276.42215,63.50802,63.51438,341.43675,-0.25875,948.95
22891,61028.04757,21.147,61028.04757,61033.10143,28.91658,33.97043,37.67243,-0.38222,113.60
23018,61049.03688,20.642,61049.03688,61053.04248,3.93441,7.94000,233.12518,-0.35522,651.09
23042,61999.41168,16.870,61999.41168,62061.35758,3.40393,65.34984,88.92918,0.17398,254.56
23081,61272.41527,18.427,61272.41527,61276.42461,34.96624,38.97558,133.95309,-0.24487,378.37
23108,61315.98562,21.557,61315.99140,61315.99454,30.85350,30.85663,29.17842,-0.21803,90.24
23138,62312.41005,20.075,62312.41005,62318.44235,80.34642,86.37871,50.78538,0.30723,149.66
23176,61339.99896,18.388,61339.99896,61340.00525,8.59927,8.60556,10.75186,-0.19214,39.57
23181,61458.04545,19.174,61458.04545,61458.04634,5.10645,5.10734,82.54906,-0.12471,237.01
23337,61756.27208,14.627,61756.27208,61786.29295,22.05950,52.08036,20.70164,0.02970,66.93
23558,61979.96088,13.477,61979.96088,61979.97060,7.96737,7.97708,21.83830,0.16064,70.06
23598,61511.30221,19.775,61511.30221,61539.20347,4.38913,32.29039,305.97657,-0.09496,851.44
23654,61157.96962,20.479,61157.96962,61163.03086,11.57568,16.63692,234.57860,-0.29664,655.09
23671,61999.41123,16.041,61999.41123,62061.35848,22.26698,84.21422,32.43385,0.16350,99.19
23745,61636.41806,20.840,61636.41806,61636.42742,25.50834,25.51770,240.63188,-0.03786,671.74
23754,61996.41123,18.443,61996.41123,61996.41168,11.95346,11.95391,238.75853,0.16756,666.59
23758,61980.42672,20.228,61980.42672,61980.43619,83.42242,83.43190,95.68032,0.11916,273.12
23774,61636.41614,18.862,61636.41614,61636.42550,71.50620,71.51556,26.97164,-0.06309,84.17
23891,62228.25319,18.881,62228.25319,62293.13304,13.88550,78.76535,66.64663,0.29707,193.28
23977,61718.01071,19.854,61718.01071,61719.04400,14.36470,15.39799,49.32542,0.01295,145.64
23996,61514.04330,18.860,61514.04330,61542.99513,9.75351,38.70534,128.05509,-0.09640,362.15
24008,61400.21308,17.903,61400.21308,61458.05707,5.90938,63.75337,101.74559,-0.15715,289.80
24075,62041.01669,19.030,62041.01669,62045.02506,35.05976,39.06813,231.37287,0.17952,646.28
24079,62041.01490,21.811,62041.01490,62045.02995,39.72003,43.73508,187.27177,0.17693,525.00
24120,62116.35493,19.798,62116.35493,62121.35560,74.31732,79.31799,65.82645,0.19965,191.02
24157,61315.98827,19.380,61315.98827,61315.99454,66.13861,66.14487,79.44220,-0.23787,228.47
24233,61012.29799,20.632,61012.29799,61012.30117,97.79518,97.79836,234.03223,-0.43271,653.59
24386,61064.33911,23.354,61064.33911,61064.33956,93.65481,93.65526,128.38649,-0.39907,363.06
24413,61683.38618,20.507,61683.38618,61708.35365,71.88270,96.85017,227.37249,-0.03753,635.27
24430,62198.24169,18.301,62198.24169,62227.13253,2.76546,31.65630,178.74221,0.28627,501.54
24485,61999.41168,16.766,61999.41168,62061.35758,12.66801,74.61391,114.09502,0.16883,323.76
24559,61772.36330,20.199,61772.36330,61824.34237,20.19984,72.17891,91.73621,0.03954,262.27
